houseID,title,link,community,years,housetype,square,direction,floor,taxtype,totalPrice,unitPrice,followInfo,decoration,validdate,coor_x,y
101103032992,玺萌公馆，精装南北四居，落地窗，诚意出售,https://bj.lianjia.com/ershoufang/101103032992.html,玺萌公馆 ,中楼层(共6层)/2008年建板楼/草桥,4室1厅,196.18平米,南 北,中楼层(共6层)/2008年建板楼/草桥,房本满五年,1569,79978,103人关注/6次带看近地铁房本满五年随时看房1569万单价79978元/平米,精装,2018-11-03 15:18:00.419088,"116.363601,39.842176"
101103343384,南北板楼两居有电梯 不临街 商品房,https://bj.lianjia.com/ershoufang/101103343384.html,丰益花园东区 ,中楼层(共12层)/2003年建板楼/丽泽,2室1厅,96.58平米,南 北,中楼层(共12层)/2003年建板楼/丽泽,房本满五年,585,60572,49人关注/2次带看近地铁房本满五年585万单价60572元/平米,简装,2018-11-03 15:18:00.419169,"116.310914,39.859498"
101103492134,万年花城四期 不临街 满五唯一 有钥匙 诚心出售,https://bj.lianjia.com/ershoufang/101103492134.html,万年花城四期 ,中楼层(共27层)/2008年建塔楼/玉泉营,1室0厅,49.18平米,西,中楼层(共27层)/2008年建塔楼/玉泉营,房本满五年,350,71168,7人关注/13次带看近地铁房本满五年随时看房350万单价71168元/平米,精装,2018-11-03 15:18:00.419285,"116.316069,39.845796"
101103437572,满五唯一商品房 南北通透 采光无遮挡,https://bj.lianjia.com/ershoufang/101103437572.html,三环新城7号院 ,低楼层(共29层)/2005年建板楼/玉泉营,2室1厅,87.7平米,南 北,低楼层(共29层)/2005年建板楼/玉泉营,房本满五年,525,59864,36人关注/19次带看近地铁房本满五年525万单价59864元/平米,精装,2018-11-03 15:18:00.419368,"116.310342,39.851859"
101103017483,星河城西区 3室2厅 1040万,https://bj.lianjia.com/ershoufang/101103017483.html,星河城西区 ,中楼层(共11层)/2006年建板楼/马家堡,3室2厅,148.3平米,南 北,中楼层(共11层)/2006年建板楼/马家堡,房本满五年,1040,70129,45人关注/4次带看近地铁房本满五年1040万单价70129元/平米,精装,2018-11-03 15:18:00.419448,"116.366469,39.838292"
101103158206,满五年唯一，商品房，正南朝向，采光充足,https://bj.lianjia.com/ershoufang/101103158206.html,春园 ,低楼层(共18层)/2000年建塔楼/青塔,1室1厅,50.08平米,南,低楼层(共18层)/2000年建塔楼/青塔,房本满五年,295,58906,84人关注/10次带看房本满五年随时看房295万单价58906元/平米,简装,2018-11-03 15:18:00.419529,""
101103359908,西四环地段好 商贷首套纯首付118万 楼龄新 楼层好,https://bj.lianjia.com/ershoufang/101103359908.html,富丰园小区 ,中楼层(共6层)/1995年建板楼/科技园区,2室1厅,60.3平米,东 西,中楼层(共6层)/1995年建板楼/科技园区,房本满五年,305,50581,43人关注/16次带看房本满五年随时看房305万单价50581元/平米,精装,2018-11-03 15:18:00.419614,"116.284488,39.836880"
101103463307,2012年次新房全南向大一居室,https://bj.lianjia.com/ershoufang/101103463307.html,青秀城 ,中楼层(共21层)/2011年建暂无数据/玉泉营,1室1厅,71.22平米,南,中楼层(共21层)/2011年建暂无数据/玉泉营,房本满五年,370,51952,53人关注/20次带看房本满五年370万单价51952元/平米,精装,2018-11-03 15:18:00.419694,"116.340620,39.835997"
101103472621,经典一居 户型方正 满五唯一 无遮挡 视野辽阔,https://bj.lianjia.com/ershoufang/101103472621.html,万年花城二期 ,高楼层(共27层)/2006年建塔楼/玉泉营,1室1厅,46.94平米,北,高楼层(共27层)/2006年建塔楼/玉泉营,房本满五年,330,70303,51人关注/14次带看近地铁房本满五年330万单价70303元/平米,简装,2018-11-03 15:18:00.419774,"116.318798,39.846036"
101103474023,三环新城7号院 2室1厅 518万,https://bj.lianjia.com/ershoufang/101103474023.html,三环新城7号院 ,高楼层(共29层)/2004年建板塔结合/玉泉营,2室1厅,96.07平米,南 北,高楼层(共29层)/2004年建板塔结合/玉泉营,房本满五年,518,53920,42人关注/9次带看近地铁房本满五年518万单价53920元/平米,简装,2018-11-03 15:18:00.419860,"116.310342,39.851859"
101103474690,万年花城三期 1室1厅 450万,https://bj.lianjia.com/ershoufang/101103474690.html,万年花城三期 ,中楼层(共20层)/2006年建板塔结合/玉泉营,1室1厅,68.94平米,北,中楼层(共20层)/2006年建板塔结合/玉泉营,房本满五年,450,65275,35人关注/17次带看近地铁房本满五年450万单价65275元/平米,精装,2018-11-03 15:18:00.419946,"116.322194,39.839391"
101103475836,鸿业兴园二区 2室1厅 475万,https://bj.lianjia.com/ershoufang/101103475836.html,鸿业兴园二区 ,中楼层(共16层)/2009年建板塔结合/玉泉营,2室1厅,90.62平米,西北,中楼层(共16层)/2009年建板塔结合/玉泉营,房本满五年,475,52417,15人关注/8次带看房本满五年475万单价52417元/平米,精装,2018-11-03 15:18:00.420025,"116.306562,39.838715"
101103490194,满五年唯一 精装修 全南一居 中海楼盘 拎包入住,https://bj.lianjia.com/ershoufang/101103490194.html,中海御鑫阁 ,顶层(共20层)/2012年建板楼/科技园区,1室1厅,36.65平米,南,顶层(共20层)/2012年建板楼/科技园区,房本满五年,275,75035,48人关注/11次带看近地铁房本满五年275万单价75035元/平米,精装,2018-11-03 15:18:00.420104,"116.299306,39.818223"
101103493010,东大街6号院 4室1厅 680万,https://bj.lianjia.com/ershoufang/101103493010.html,东大街6号院 ,高楼层(共6层)/2001年建板楼/七里庄,4室1厅,129.14平米,南 北,高楼层(共6层)/2001年建板楼/七里庄,房本满五年,680,52657,26人关注/6次带看近地铁房本满五年680万单价52657元/平米,简装,2018-11-03 15:18:00.420187,"116.298382,39.862883"
101103501561,怡锦园 3室1厅 790万,https://bj.lianjia.com/ershoufang/101103501561.html,怡锦园 ,中楼层(共30层)/2003年建塔楼/科技园区,3室1厅,136.94平米,西南 北,中楼层(共30层)/2003年建塔楼/科技园区,房本满五年,790,57690,11人关注/8次带看近地铁房本满五年790万单价57690元/平米,简装,2018-11-03 15:18:00.420366,"116.290305,39.833594"
101103522247,南北通透，落地飘窗，房屋亮度好！,https://bj.lianjia.com/ershoufang/101103522247.html,和光里 ,低楼层(共16层)/2005年建板楼/五里店,2室1厅,85.61平米,南 北,低楼层(共16层)/2005年建板楼/五里店,房本满五年,460,53733,14人关注/9次带看房本满五年460万单价53733元/平米,简装,2018-11-03 15:18:00.420447,"116.260814,39.860872"
101103526570,丰台科技园，西南四环内，9号线科怡路西400米，带车位,https://bj.lianjia.com/ershoufang/101103526570.html,天下儒寓 ,28层/2005年建塔楼/科技园区,3室1厅,104.6平米,东,28层/2005年建塔楼/科技园区,房本满五年,420,40153,28人关注/7次带看近地铁房本满五年420万单价40153元/平米,精装,2018-11-03 15:18:00.420528,"116.293154,39.832071"
101103537339,中堂 2室2厅 695万,https://bj.lianjia.com/ershoufang/101103537339.html,中堂 ,中楼层(共30层)/2012年建板塔结合/岳各庄,2室2厅,98.3平米,南,中楼层(共30层)/2012年建板塔结合/岳各庄,房本满五年,695,70702,14人关注/8次带看房本满五年695万单价70702元/平米,精装,2018-11-03 15:18:00.420624,"116.277293,39.881526"
101102876855,同馨家园东西通透一居，满五年自住装修，户型方正,https://bj.lianjia.com/ershoufang/101102876855.html,同馨家园 ,底层(共16层)/2012年建板塔结合/青塔,1室1厅,58.49平米,东 西,底层(共16层)/2012年建板塔结合/青塔,房本满五年,260,44453,133人关注/30次带看房本满五年随时看房260万单价44453元/平米,精装,2018-11-03 15:18:02.215977,"116.249195,39.877955"
101103175583,晓月苑一里 3室1厅 350万,https://bj.lianjia.com/ershoufang/101103175583.html,晓月苑一里 ,中楼层(共6层)/1997年建板楼/卢沟桥,3室1厅,87.48平米,南 北,中楼层(共6层)/1997年建板楼/卢沟桥,房本满五年,350,40010,34人关注/22次带看房本满两年随时看房350万单价40010元/平米,其他,2018-11-03 15:18:02.216134,"116.238257,39.841721"
101103336358,正规一室一厅 小区中间 无抵押 随时签约 精装修,https://bj.lianjia.com/ershoufang/101103336358.html,万年花城二期 ,低楼层(共27层)/2006年建塔楼/玉泉营,1室1厅,46.94平米,北,低楼层(共27层)/2006年建塔楼/玉泉营,房本满五年,340,72433,54人关注/42次带看近地铁房本满两年随时看房340万单价72433元/平米,简装,2018-11-03 15:18:02.216226,"116.318798,39.846036"
101103337565,小区中间位置 南向三居 环境优雅 采光充足,https://bj.lianjia.com/ershoufang/101103337565.html,三环新城8号院 ,中楼层(共14层)/2007年建板楼/玉泉营,3室1厅,119.42平米,南,中楼层(共14层)/2007年建板楼/玉泉营,房本满五年,670,56105,25人关注/21次带看近地铁房本满五年随时看房670万单价56105元/平米,精装,2018-11-03 15:18:02.216311,"116.308333,39.849364"
101103388360,南北双通透两居室，两厅两卫，中间楼层，视野棒采光好,https://bj.lianjia.com/ershoufang/101103388360.html,优筑 ,低楼层(共17层)/2007年建板楼/玉泉营,2室2厅,108.68平米,南 北,低楼层(共17层)/2007年建板楼/玉泉营,房本满五年,730,67170,8人关注/1次带看近地铁房本满五年730万单价67170元/平米,精装,2018-11-03 15:18:02.216396,""
101103435118,满五年唯一公房 南北通透 全明格局 小区中间,https://bj.lianjia.com/ershoufang/101103435118.html,太平桥东里 ,中楼层(共6层)/1989年建板楼/太平桥,3室1厅,80.73平米,南 北,中楼层(共6层)/1989年建板楼/太平桥,房本满五年,550,68129,37人关注/21次带看近地铁房本满五年随时看房550万单价68129元/平米,其他,2018-11-03 15:18:02.216481,"116.322658,39.884284"
101103553660,左右坊 2室2厅 389万,https://bj.lianjia.com/ershoufang/101103553660.html,左右坊 ,高楼层(共16层)/2009年建板楼/马家堡,2室2厅,62.18平米,东,高楼层(共16层)/2009年建板楼/马家堡,房本满五年,389,62561,42人关注/25次带看近地铁房本满五年随时看房389万单价62561元/平米,简装,2018-11-03 15:18:02.216564,"116.371388,39.841343"
101103554413,丰台七里庄  东大街西里 南北通透两居室,https://bj.lianjia.com/ershoufang/101103554413.html,东大街西里 ,中楼层(共6层)/1985年建板楼/七里庄,2室1厅,57.8平米,南 北,中楼层(共6层)/1985年建板楼/七里庄,房本满五年,350,60554,10人关注/5次带看近地铁房本满五年350万单价60554元/平米,简装,2018-11-03 15:18:02.216650,"116.292250,39.861644"
101103558793,三环新城8号院 3室1厅 612万,https://bj.lianjia.com/ershoufang/101103558793.html,三环新城8号院 ,低楼层(共22层)/2006年建板楼/玉泉营,3室1厅,110.63平米,南 北,低楼层(共22层)/2006年建板楼/玉泉营,房本满五年,612,55320,22人关注/2次带看近地铁房本满五年612万单价55320元/平米,精装,2018-11-03 15:18:02.216736,"116.308333,39.849364"
101103560290,中间楼层 南北通透两居室 业主诚心出售,https://bj.lianjia.com/ershoufang/101103560290.html,邮局宿舍 ,中楼层(共6层)/1990年建板楼/北大地,2室1厅,59.72平米,南 北,中楼层(共6层)/1990年建板楼/北大地,房本满五年,376,62961,12人关注/2次带看房本满五年376万单价62961元/平米,简装,2018-11-03 15:18:02.216970,"116.286595,40.011318"
101103563036,南北两居低楼层带阳光房，满五年家庭名下的一套住房。,https://bj.lianjia.com/ershoufang/101103563036.html,南开西里 ,底层(共6层)/1992年建板楼/看丹桥,2室1厅,55.24平米,南 北,底层(共6层)/1992年建板楼/看丹桥,房本满五年,320,57930,13人关注/4次带看房本满五年320万单价57930元/平米,简装,2018-11-03 15:18:02.217059,"116.280358,39.841007"
101103563733,满五唯一 户型合理   视野开阔 带露台,https://bj.lianjia.com/ershoufang/101103563733.html,沸城 ,顶层(共25层)/2007年建板塔结合/卢沟桥,2室1厅,91.55平米,南 北,顶层(共25层)/2007年建板塔结合/卢沟桥,房本满五年,455,49700,8人关注/2次带看房本满五年455万单价49700元/平米,精装,2018-11-03 15:18:02.217145,""
101103563932,精装修两居室 全明格局 满五年 诚心出售,https://bj.lianjia.com/ershoufang/101103563932.html,中景理想家 ,低楼层(共15层)/2006年建板楼/玉泉营,2室1厅,82.62平米,东南 北,低楼层(共15层)/2006年建板楼/玉泉营,房本满五年,578,69959,9人关注/1次带看近地铁房本满五年578万单价69959元/平米,精装,2018-11-03 15:18:02.217229,"116.316221,39.852413"
101103564364,永善里 2室1厅 460万,https://bj.lianjia.com/ershoufang/101103564364.html,永善里 ,高楼层(共24层)/2005年建塔楼/北大地,2室1厅,75.95平米,东南,高楼层(共24层)/2005年建塔楼/北大地,房本满五年,460,60567,8人关注/3次带看房本满五年460万单价60567元/平米,简装,2018-11-03 15:18:02.217312,"116.285567,39.848943"
101103566828,满五唯一商品房，楼层高，税费低，有地下车位可一起卖,https://bj.lianjia.com/ershoufang/101103566828.html,三环新城6号院 ,顶层(共22层)/2006年建板塔结合/玉泉营,3室1厅,121.8平米,南,顶层(共22层)/2006年建板塔结合/玉泉营,房本满五年,670,55009,21人关注/3次带看近地铁房本满五年670万单价55009元/平米,精装,2018-11-03 15:18:02.217395,"116.310450,39.850118"
101103574650,精装修欧式风格七里庄地铁9号线14号线西局站10号线,https://bj.lianjia.com/ershoufang/101103574650.html,西局欣园南区 ,中楼层(共16层)/2002年建板楼/七里庄,2室2厅,118.53平米,南 北,中楼层(共16层)/2002年建板楼/七里庄,房本满五年,872,73568,15人关注/3次带看近地铁房本满五年872万单价73568元/平米,精装,2018-11-03 15:18:02.217480,"116.296592,39.868160"
101103588698,全明格局户型方正的全南两居，满五年唯一，诚心出售,https://bj.lianjia.com/ershoufang/101103588698.html,三环新城7号院 ,低楼层(共29层)/2005年建板楼/玉泉营,2室1厅,99.57平米,南,低楼层(共29层)/2005年建板楼/玉泉营,房本满五年,570,57247,7人关注/2次带看近地铁房本满五年570万单价57247元/平米,简装,2018-11-03 15:18:02.217579,"116.310342,39.851859"
101103595989,三环丽泽商务区附近，商品房 两居室 满五年唯一。,https://bj.lianjia.com/ershoufang/101103595989.html,盛鑫嘉园 ,低楼层(共22层)/2002年建塔楼/七里庄,2室2厅,85.78平米,西南,低楼层(共22层)/2002年建塔楼/七里庄,房本满五年,562,65517,17人关注/4次带看近地铁房本满五年562万单价65517元/平米,简装,2018-11-03 15:18:02.217670,"116.303218,39.858844"
101103597864,满五唯一商品房 免个税 业主换房诚售,https://bj.lianjia.com/ershoufang/101103597864.html,三环新城7号院 ,顶层(共29层)/2005年建板楼/玉泉营,2室1厅,78.62平米,东 西 北,顶层(共29层)/2005年建板楼/玉泉营,房本满五年,460,58510,12人关注/2次带看近地铁房本满五年460万单价58510元/平米,精装,2018-11-03 15:18:02.217750,"116.310342,39.851859"
101103607351,建国街二里 1室1厅 228万,https://bj.lianjia.com/ershoufang/101103607351.html,建国街二里 ,中楼层(共5层)/1985年建板楼/看丹桥,1室1厅,38.92平米,南,中楼层(共5层)/1985年建板楼/看丹桥,房本满五年,228,58582,12人关注/2次带看近地铁房本满五年228万单价58582元/平米,简装,2018-11-03 15:18:02.217841,"116.292731,39.846537"
101102926210,和义西里三区 2室1厅 413万,https://bj.lianjia.com/ershoufang/101102926210.html,和义西里三区 ,顶层(共6层)/2000年建板楼/和义,2室1厅,103.37平米,南 北,顶层(共6层)/2000年建板楼/和义,房本满五年,413,39954,49人关注/12次带看房本满五年413万单价39954元/平米,精装,2018-11-03 15:18:02.217929,"116.395769,39.814778"
101103014892,正规3居室2阳台  仅有契税 楼下草桥地铁口10号线,https://bj.lianjia.com/ershoufang/101103014892.html,草桥欣园四区 ,中楼层(共16层)/2003年建板楼/草桥,3室1厅,103.96平米,东南,中楼层(共16层)/2003年建板楼/草桥,房本满五年,679,65314,114人关注/8次带看近地铁房本满五年679万单价65314元/平米,精装,2018-11-03 15:18:02.218013,"116.352163,39.842662"
101103066184,10号线 石榴庄 满五年 南北通透三居室,https://bj.lianjia.com/ershoufang/101103066184.html,南顶村 ,高楼层(共6层)/1989年建板楼/赵公口,3室1厅,69.8平米,南 北,高楼层(共6层)/1989年建板楼/赵公口,房本满五年,380,54442,59人关注/8次带看近地铁房本满五年380万单价54442元/平米,简装,2018-11-03 15:18:02.218097,"116.410397,39.842399"
101103106393,星河苑 南北通透 精装四居 楼层好,https://bj.lianjia.com/ershoufang/101103106393.html,星河城东区 ,中楼层(共11层)/2007年建板楼/马家堡,4室2厅,170.8平米,南 北,中楼层(共11层)/2007年建板楼/马家堡,房本满五年,1220,71429,94人关注/9次带看近地铁房本满五年1220万单价71429元/平米,精装,2018-11-03 15:18:02.218278,"116.369534,39.839296"
101103127594,角门西全南向两居室业主诚心出售,https://bj.lianjia.com/ershoufang/101103127594.html,马家堡67号院 ,高楼层(共18层)/1998年建塔楼/角门,2室1厅,78.05平米,南,高楼层(共18层)/1998年建塔楼/角门,房本满五年,420,53812,98人关注/8次带看近地铁房本满五年420万单价53812元/平米,简装,2018-11-03 15:18:02.218362,"116.378062,39.842805"
101103157600,怡海花园 全南三居 配套成熟 交通便利,https://bj.lianjia.com/ershoufang/101103157600.html,怡海花园富润园 ,低楼层(共18层)/2001年建塔楼/科技园区,3室2厅,110.99平米,南,低楼层(共18层)/2001年建塔楼/科技园区,房本满五年,670,60366,82人关注/7次带看近地铁房本满五年670万单价60366元/平米,简装,2018-11-03 15:18:02.218443,"116.301382,39.831687"
101103199990,满五年，在京唯一住房子，诚心出售，随时能看，自主,https://bj.lianjia.com/ershoufang/101103199990.html,星河城东区 ,低楼层(共18层)/2007年建板塔结合/马家堡,2室1厅,107.31平米,南,低楼层(共18层)/2007年建板塔结合/马家堡,房本满五年,735,68494,50人关注/6次带看近地铁房本满五年735万单价68494元/平米,精装,2018-11-03 15:18:02.218526,"116.369534,39.839296"
101103277381,中海九号公馆 4室2厅 1730万,https://bj.lianjia.com/ershoufang/101103277381.html,中海九号公馆 ,中楼层(共18层)/2012年建板楼/科技园区,4室2厅,212.56平米,南 北,中楼层(共18层)/2012年建板楼/科技园区,房本满五年,1730,81389,33人关注/7次带看近地铁房本满五年1730万单价81389元/平米,精装,2018-11-03 15:18:02.218608,"116.295990,39.817889"
101103320060,七里庄 望园西里  南北通透 两居室 诚心出售,https://bj.lianjia.com/ershoufang/101103320060.html,望园西里 ,低楼层(共6层)/1994年建板楼/七里庄,2室1厅,59.81平米,南 北,低楼层(共6层)/1994年建板楼/七里庄,房本满五年,383,64037,54人关注/18次带看近地铁房本满五年383万单价64037元/平米,简装,2018-11-03 15:18:02.218691,"116.285559,39.867525"
101103320091,和光里 2室1厅 400万,https://bj.lianjia.com/ershoufang/101103320091.html,和光里 ,底层(共10层)/2005年建板塔结合/五里店,2室1厅,76.58平米,南 北,底层(共10层)/2005年建板塔结合/五里店,房本满五年,400,52233,62人关注/11次带看房本满五年400万单价52233元/平米,简装,2018-11-03 15:18:02.218774,"116.260814,39.860872"
101103404008,此房满五唯一，税费少，户型无浪费面积，全明格局,https://bj.lianjia.com/ershoufang/101103404008.html,保利百合 ,低楼层(共21层)/2009年建板塔结合/丽泽,2室1厅,86.19平米,南 西 北,低楼层(共21层)/2009年建板塔结合/丽泽,房本满五年,728,84465,42人关注/12次带看近地铁房本满五年728万单价84465元/平米,精装,2018-11-03 15:18:03.843467,"116.304934,39.876722"
101102963162,海淀产权 南北通透 看房方便 业主诚意出售,https://bj.lianjia.com/ershoufang/101102963162.html,铁路小区 ,顶层(共6层)/1998年建板楼/六里桥,2室1厅,62.22平米,南 北,顶层(共6层)/1998年建板楼/六里桥,房本满五年,468,75217,52人关注/5次带看房本满五年随时看房468万单价75217元/平米,简装,2018-11-03 15:18:03.843630,"116.354653,39.944976"
101103068878,彩虹城二区  板楼 带电梯 全南向两居 不临街,https://bj.lianjia.com/ershoufang/101103068878.html,彩虹城二区 ,高楼层(共13层)/2004年建板塔结合/赵公口,2室2厅,86.83平米,南,高楼层(共13层)/2004年建板塔结合/赵公口,房本满五年,540,62191,36人关注/33次带看近地铁房本满五年540万单价62191元/平米,简装,2018-11-03 15:18:03.843742,"116.416485,39.838412"
101103160039,南北通透  户型好 小区中间 税费少,https://bj.lianjia.com/ershoufang/101103160039.html,保利欣苑 ,中楼层(共9层)/2004年建板楼/七里庄,3室2厅,128.28平米,南 北,中楼层(共9层)/2004年建板楼/七里庄,房本满五年,895,69770,18人关注/9次带看房本满五年随时看房895万单价69770元/平米,简装,2018-11-03 15:18:03.843852,"116.283693,39.872866"
101103290952,四环内南北通透中间层大三居，精装修可拎包入住,https://bj.lianjia.com/ershoufang/101103290952.html,恒富中街7号院 ,中楼层(共7层)/1995年建板楼/科技园区,3室2厅,140.69平米,南 北,中楼层(共7层)/1995年建板楼/科技园区,房本满五年,645,45846,36人关注/6次带看近地铁房本满五年随时看房645万单价45846元/平米,精装,2018-11-03 15:18:03.843950,"116.294409,39.834190"
101103093542,精装两居南北通透前后对院，满五年业主自住随时看房,https://bj.lianjia.com/ershoufang/101103093542.html,芳古园一区 ,高楼层(共6层)/1992年建板楼/方庄,2室1厅,57.14平米,南 北,高楼层(共6层)/1992年建板楼/方庄,房本满五年,385,67379,121人关注/19次带看近地铁房本满五年随时看房385万单价67379元/平米,精装,2018-11-03 15:18:03.844047,"116.424412,39.868713"
101103111532,万年花城二期 正规一居室 精装修  高楼层,https://bj.lianjia.com/ershoufang/101103111532.html,万年花城二期 ,高楼层(共24层)/2005年建板塔结合/玉泉营,1室1厅,58.07平米,北,高楼层(共24层)/2005年建板塔结合/玉泉营,房本满五年,395,68022,72人关注/24次带看近地铁房本满两年随时看房395万单价68022元/平米,精装,2018-11-03 15:18:03.844132,"116.318798,39.846036"
101103113159,低层板楼，东西通透，没有遮挡 ，采光充足,https://bj.lianjia.com/ershoufang/101103113159.html,石榴园北里小区 ,低楼层(共6层)/1992年建板楼/刘家窑,2室1厅,56.01平米,东 西,低楼层(共6层)/1992年建板楼/刘家窑,房本满五年,305,54455,70人关注/20次带看近地铁房本满五年随时看房305万单价54455元/平米,简装,2018-11-03 15:18:03.844243,"116.417875,39.847876"
101103297044,芳星园三区朝东大客厅一居室单价低,https://bj.lianjia.com/ershoufang/101103297044.html,芳星园三区 ,低楼层(共15层)/2000年建板塔结合/方庄,1室1厅,66.62平米,东,低楼层(共15层)/2000年建板塔结合/方庄,房本满五年,345,51787,83人关注/21次带看近地铁房本满五年随时看房345万单价51787元/平米,简装,2018-11-03 15:18:03.844336,"116.435475,39.860612"
101103480574,丰体时代花园 西北向正规两居室 户型方正,https://bj.lianjia.com/ershoufang/101103480574.html,丰体时代花园 ,中楼层(共29层)/2005年建塔楼/岳各庄,2室1厅,91.78平米,西北,中楼层(共29层)/2005年建塔楼/岳各庄,房本满五年,449,48922,2人关注/8次带看近地铁房本满五年随时看房449万单价48922元/平米,精装,2018-11-03 15:18:03.844429,"116.270088,39.866729"
101102876738,三环边 三环新城7号院 正规一居 中间楼层,https://bj.lianjia.com/ershoufang/101102876738.html,三环新城7号院 ,中楼层(共29层)/2005年建板楼/玉泉营,1室1厅,63.59平米,西,中楼层(共29层)/2005年建板楼/玉泉营,房本满五年,368,57871,61人关注/18次带看近地铁房本满五年368万单价57871元/平米,简装,2018-11-03 15:18:03.844523,"116.310342,39.851859"
101103164346,紫芳园一区东南两居室  满五年 楼层高 采光好,https://bj.lianjia.com/ershoufang/101103164346.html,紫芳园一区 ,顶层(共25层)/2000年建塔楼/方庄,2室1厅,81.34平米,东南,顶层(共25层)/2000年建塔楼/方庄,房本满五年,505,62086,114人关注/10次带看近地铁房本满五年505万单价62086元/平米,简装,2018-11-03 15:18:03.844611,"116.443091,39.864993"
101103324090,2010年商品房朝东对着小区花园 满5年唯一,https://bj.lianjia.com/ershoufang/101103324090.html,晶城秀府 ,中楼层(共20层)/2010年建塔楼/成寿寺,1室1厅,65.42平米,东,中楼层(共20层)/2010年建塔楼/成寿寺,房本满五年,440,67258,47人关注/10次带看近地铁房本满五年440万单价67258元/平米,精装,2018-11-03 15:18:03.844695,"116.439850,39.847100"
101103556916,角门 马家堡  首座绿洲 精装一居室,https://bj.lianjia.com/ershoufang/101103556916.html,首座绿洲 ,高楼层(共21层)/2005年建塔楼/洋桥,1室1厅,61.98平米,北,高楼层(共21层)/2005年建塔楼/洋桥,房本满五年,371,59859,3人关注/0次带看近地铁房本满五年随时看房371万单价59859元/平米,精装,2018-11-03 15:18:03.844786,"116.381789,39.851291"
101103626482,精装南北大四居，看房方便，急售,https://bj.lianjia.com/ershoufang/101103626482.html,优筑 ,中楼层(共18层)/2007年建板楼/玉泉营,4室2厅,181.9平米,南 北,中楼层(共18层)/2007年建板楼/玉泉营,房本满五年,1100,60473,12人关注/0次带看近地铁房本满五年1100万单价60473元/平米,精装,2018-11-03 15:18:03.844886,""
101102535199,第七街区 2室1厅 527万,https://bj.lianjia.com/ershoufang/101102535199.html,第七街区 ,高楼层(共25层)/2004年建板塔结合/岳各庄,2室1厅,77.61平米,东北,高楼层(共25层)/2004年建板塔结合/岳各庄,房本满五年,527,67904,36人关注/6次带看房本满五年随时看房527万单价67904元/平米,简装,2018-11-03 15:18:03.844971,"116.278792,39.881772"
101102887276,宝隆温泉公寓 2室2厅 410万,https://bj.lianjia.com/ershoufang/101102887276.html,宝隆温泉公寓 ,中楼层(共31层)/2000年建塔楼/科技园区,2室2厅,93.49平米,西北,中楼层(共31层)/2000年建塔楼/科技园区,房本满五年,410,43855,9人关注/5次带看近地铁房本满五年随时看房410万单价43855元/平米,简装,2018-11-03 15:18:03.845074,"116.294335,39.831891"
101103132325,御景春天精装一局室，业主诚心出售，临地铁,https://bj.lianjia.com/ershoufang/101103132325.html,御景春天 ,低楼层(共21层)/2012年建塔楼/科技园区,1室1厅,48.31平米,东,低楼层(共21层)/2012年建塔楼/科技园区,房本满五年,264,54648,251人关注/24次带看近地铁房本满五年264万单价54648元/平米,精装,2018-11-03 15:18:03.845166,"116.291427,39.816531"
101103149930,同馨家园  精装两居室 中央空调,https://bj.lianjia.com/ershoufang/101103149930.html,同馨家园 ,中楼层(共16层)/2012年建板塔结合/青塔,2室1厅,75.58平米,南,中楼层(共16层)/2012年建板塔结合/青塔,房本满五年,393,51998,102人关注/24次带看房本满五年393万单价51998元/平米,精装,2018-11-03 15:18:03.845256,"116.249195,39.877955"
101103271789,西南三环 十号地铁 满五唯一  南北通透 全明格局,https://bj.lianjia.com/ershoufang/101103271789.html,三环新城8号院 ,中楼层(共22层)/2006年建板楼/玉泉营,3室1厅,112.39平米,东 南 北,中楼层(共22层)/2006年建板楼/玉泉营,房本满五年,619,55077,57人关注/21次带看近地铁房本满五年619万单价55077元/平米,精装,2018-11-03 15:18:03.845506,"116.308333,39.849364"
101103303603,三环里满五唯一公房 板楼二层南北通透两居室,https://bj.lianjia.com/ershoufang/101103303603.html,郑王坟141号院 ,中楼层(共5层)/1980年建板楼/玉泉营,2室1厅,55.6平米,南 北,中楼层(共5层)/1980年建板楼/玉泉营,房本满五年,345,62051,39人关注/7次带看近地铁房本满五年随时看房345万单价62051元/平米,精装,2018-11-03 15:18:03.845628,"116.338307,39.849675"
101103304888,西南三环 全南三居室 满五唯一商品房 全明格局,https://bj.lianjia.com/ershoufang/101103304888.html,三环新城7号院 ,中楼层(共29层)/2004年建板塔结合/玉泉营,3室1厅,117.61平米,南,中楼层(共29层)/2004年建板塔结合/玉泉营,房本满五年,670,56968,24人关注/7次带看近地铁房本满五年随时看房670万单价56968元/平米,简装,2018-11-03 15:18:03.845809,"116.310342,39.851859"
101103403845,文体路38号院 1室1厅 328万,https://bj.lianjia.com/ershoufang/101103403845.html,文体路38号院 ,中楼层(共18层)/1999年建塔楼/北大地,1室1厅,59.22平米,西南,中楼层(共18层)/1999年建塔楼/北大地,房本满五年,328,55387,58人关注/13次带看近地铁房本满两年随时看房328万单价55387元/平米,简装,2018-11-03 15:18:03.845908,"116.286527,39.853550"
